window_start,window_end,window_index,Open_day1,Open_day2,Open_day3,Open_day4,Open_day5,Open_day6,Open_day7,High_day1,High_day2,High_day3,High_day4,High_day5,High_day6,High_day7,Low_day1,Low_day2,Low_day3,Low_day4,Low_day5,Low_day6,Low_day7,Close_day1,Close_day2,Close_day3,Close_day4,Close_day5,Close_day6,Close_day7,Volume_day1,Volume_day2,Volume_day3,Volume_day4,Volume_day5,Volume_day6,Volume_day7,Number_of_Trades_day1,Number_of_Trades_day2,Number_of_Trades_day3,Number_of_Trades_day4,Number_of_Trades_day5,Number_of_Trades_day6,Number_of_Trades_day7,Return_%_day1,Return_%_day2,Return_%_day3,Return_%_day4,Return_%_day5,Return_%_day6,Return_%_day7,Volatility_day1,Volatility_day2,Volatility_day3,Volatility_day4,Volatility_day5,Volatility_day6,Volatility_day7,Taker_Buy_Base_Volume_day1,Taker_Buy_Base_Volume_day2,Taker_Buy_Base_Volume_day3,Taker_Buy_Base_Volume_day4,Taker_Buy_Base_Volume_day5,Taker_Buy_Base_Volume_day6,Taker_Buy_Base_Volume_day7
2014-11-03,2014-11-09,47,325.569,327.161011,330.683014,339.458008,349.817993,342.153992,345.376007,334.002014,331.766998,343.368988,352.966003,352.731995,347.032013,363.626007,325.480988,325.076996,330.683014,338.424011,341.776001,342.153992,344.255005,327.553986,330.492004,339.485992,349.290009,342.415009,345.488007,363.264008,12948500,15655500,19817200,18797000,16834200,8535470,24205600,,,,,,,,0.509981,0.896957,2.721394,2.8879,-1.968278,0.897448,5.145186,2.617272,2.044865,3.836294,4.283885,3.131913,1.42568,5.60867,,,,,,,
2014-11-04,2014-11-10,48,327.161011,330.683014,339.458008,349.817993,342.153992,345.376007,362.265015,331.766998,343.368988,352.966003,352.731995,347.032013,363.626007,374.81601,325.076996,330.683014,338.424011,341.776001,342.153992,344.255005,357.561005,330.492004,339.485992,349.290009,342.415009,345.488007,363.264008,366.924011,15655500,19817200,18797000,16834200,8535470,24205600,30450100,,,,,,,,0.896957,2.721394,2.8879,-1.968278,0.897448,5.145186,1.007533,2.044865,3.836294,4.283885,3.131913,1.42568,5.60867,4.763089,,,,,,,
2014-11-05,2014-11-11,49,330.683014,339.458008,349.817993,342.153992,345.376007,362.265015,365.856995,343.368988,352.966003,352.731995,347.032013,363.626007,374.81601,371.309998,330.683014,338.424011,341.776001,342.153992,344.255005,357.561005,363.734985,339.485992,349.290009,342.415009,345.488007,363.264008,366.924011,367.695007,19817200,18797000,16834200,8535470,24205600,30450100,15838900,,,,,,,,2.721394,2.8879,-1.968278,0.897448,5.145186,1.007533,0.210124,3.836294,4.283885,3.131913,1.42568,5.60867,4.763089,2.070484,,,,,,,
2014-11-06,2014-11-12,50,339.458008,349.817993,342.153992,345.376007,362.265015,365.856995,367.984985,352.966003,352.731995,347.032013,363.626007,374.81601,371.309998,429.717987,338.424011,341.776001,342.153992,344.255005,357.561005,363.734985,367.984985,349.290009,342.415009,345.488007,363.264008,366.924011,367.695007,423.561005,18797000,16834200,8535470,24205600,30450100,15838900,45783200,,,,,,,,2.8879,-1.968278,0.897448,5.145186,1.007533,0.210124,15.19357,4.283885,3.131913,1.42568,5.60867,4.763089,2.070484,16.775957,,,,,,,
2014-11-07,2014-11-13,51,349.817993,342.153992,345.376007,362.265015,365.856995,367.984985,427.27301,352.731995,347.032013,363.626007,374.81601,371.309998,429.717987,457.092987,341.776001,342.153992,344.255005,357.561005,363.734985,367.984985,401.122986,342.415009,345.488007,363.264008,366.924011,367.695007,423.561005,420.734985,16834200,8535470,24205600,30450100,15838900,45783200,58945000,,,,,,,,-1.968278,0.897448,5.145186,1.007533,0.210124,15.19357,-0.667205,3.131913,1.42568,5.60867,4.763089,2.070484,16.775957,13.099353,,,,,,,
2014-11-08,2014-11-14,52,342.153992,345.376007,362.265015,365.856995,367.984985,427.27301,418.416992,347.032013,363.626007,374.81601,371.309998,429.717987,457.092987,419.252014,342.153992,344.255005,357.561005,363.734985,367.984985,401.122986,384.789001,345.488007,363.264008,366.924011,367.695007,423.561005,420.734985,397.817993,8535470,24205600,30450100,15838900,45783200,58945000,29589200,,,,,,,,0.897448,5.145186,1.007533,0.210124,15.19357,-0.667205,-5.446895,1.42568,5.60867,4.763089,2.070484,16.775957,13.099353,8.236523,,,,,,,
2014-11-09,2014-11-15,53,345.376007,362.265015,365.856995,367.984985,427.27301,418.416992,399.649994,363.626007,374.81601,371.309998,429.717987,457.092987,419.252014,405.528015,344.255005,357.561005,363.734985,367.984985,401.122986,384.789001,371.007996,363.264008,366.924011,367.695007,423.561005,420.734985,397.817993,376.132996,24205600,30450100,15838900,45783200,58945000,29589200,15727500,,,,,,,,5.145186,1.007533,0.210124,15.19357,-0.667205,-5.446895,-5.450985,5.60867,4.763089,2.070484,16.775957,13.099353,8.236523,8.637563,,,,,,,
2014-11-10,2014-11-16,54,362.265015,365.856995,367.984985,427.27301,418.416992,399.649994,374.730011,374.81601,371.309998,429.717987,457.092987,419.252014,405.528015,390.799011,357.561005,363.734985,367.984985,401.122986,384.789001,371.007996,374.60199,366.924011,367.695007,423.561005,420.734985,397.817993,376.132996,387.881989,30450100,15838900,45783200,58945000,29589200,15727500,11905600,,,,,,,,1.007533,0.210124,15.19357,-0.667205,-5.446895,-5.450985,3.123627,4.763089,2.070484,16.775957,13.099353,8.236523,8.637563,4.322318,,,,,,,
2014-11-11,2014-11-17,55,365.856995,367.984985,427.27301,418.416992,399.649994,374.730011,388.348999,371.309998,429.717987,457.092987,419.252014,405.528015,390.799011,410.199005,363.734985,367.984985,401.122986,384.789001,371.007996,374.60199,377.502014,367.695007,423.561005,420.734985,397.817993,376.132996,387.881989,387.40799,15838900,45783200,58945000,29589200,15727500,11905600,41518800,,,,,,,,0.210124,15.19357,-0.667205,-5.446895,-5.450985,3.123627,-0.122202,2.070484,16.775957,13.099353,8.236523,8.637563,4.322318,8.419486,,,,,,,
2014-11-12,2014-11-18,56,367.984985,427.27301,418.416992,399.649994,374.730011,388.348999,387.785004,429.717987,457.092987,419.252014,405.528015,390.799011,410.199005,392.402008,367.984985,401.122986,384.789001,371.007996,374.60199,377.502014,371.117004,423.561005,420.734985,397.817993,376.132996,387.881989,387.40799,375.197998,45783200,58945000,29589200,15727500,11905600,41518800,32222500,,,,,,,,15.19357,-0.667205,-5.446895,-5.450985,3.123627,-0.122202,-3.151714,16.775957,13.099353,8.236523,8.637563,4.322318,8.419486,5.488867,,,,,,,
2014-11-13,2014-11-19,57,427.27301,418.416992,399.649994,374.730011,388.348999,387.785004,373.895996,457.092987,419.252014,405.528015,390.799011,410.199005,392.402008,386.480988,401.122986,384.789001,371.007996,374.60199,377.502014,371.117004,373.895996,420.734985,397.817993,376.132996,387.881989,387.40799,375.197998,380.554993,58945000,29589200,15727500,11905600,41518800,32222500,18931800,,,,,,,,-0.667205,-5.446895,-5.450985,3.123627,-0.122202,-3.151714,1.427778,13.099353,8.236523,8.637563,4.322318,8.419486,5.488867,3.365907,,,,,,,
2014-11-14,2014-11-20,58,418.416992,399.649994,374.730011,388.348999,387.785004,373.895996,380.307007,419.252014,405.528015,390.799011,410.199005,392.402008,386.480988,382.024994,384.789001,371.007996,374.60199,377.502014,371.117004,373.895996,356.781006,397.817993,376.132996,387.881989,387.40799,375.197998,380.554993,357.839996,29589200,15727500,11905600,41518800,32222500,18931800,25233200,,,,,,,,-5.446895,-5.450985,3.123627,-0.122202,-3.151714,1.427778,-5.968913,8.236523,8.637563,4.322318,8.419486,5.488867,3.365907,6.637792,,,,,,,
2014-11-15,2014-11-21,59,399.649994,374.730011,388.348999,387.785004,373.895996,380.307007,357.878998,405.528015,390.799011,410.199005,392.402008,386.480988,382.024994,357.878998,371.007996,374.60199,377.502014,371.117004,373.895996,356.781006,344.112,376.132996,387.881989,387.40799,375.197998,380.554993,357.839996,350.847992,15727500,11905600,41518800,32222500,18931800,25233200,29850100,,,,,,,,-5.450985,3.123627,-0.122202,-3.151714,1.427778,-5.968913,-1.953947,8.637563,4.322318,8.419486,5.488867,3.365907,6.637792,3.84683,,,,,,,
2014-11-16,2014-11-22,60,374.730011,388.348999,387.785004,373.895996,380.307007,357.878998,351.604004,390.799011,410.199005,392.402008,386.480988,382.024994,357.878998,364.841003,374.60199,377.502014,371.117004,373.895996,356.781006,344.112,350.877991,387.881989,387.40799,375.197998,380.554993,357.839996,350.847992,352.920013,11905600,41518800,32222500,18931800,25233200,29850100,15273000,,,,,,,,3.123627,-0.122202,-3.151714,1.427778,-5.968913,-1.953947,0.590575,4.322318,8.419486,5.488867,3.365907,6.637792,3.84683,3.971233,,,,,,,
2014-11-17,2014-11-23,61,388.348999,387.785004,373.895996,380.307007,357.878998,351.604004,353.174988,410.199005,392.402008,386.480988,382.024994,357.878998,364.841003,370.845001,377.502014,371.117004,373.895996,356.781006,344.112,350.877991,353.174988,387.40799,375.197998,380.554993,357.839996,350.847992,352.920013,367.572998,41518800,32222500,18931800,25233200,29850100,15273000,15151600,,,,,,,,-0.122202,-3.151714,1.427778,-5.968913,-1.953947,0.590575,4.151928,8.419486,5.488867,3.365907,6.637792,3.84683,3.971233,5.003189,,,,,,,
2014-11-18,2014-11-24,62,387.785004,373.895996,380.307007,357.878998,351.604004,353.174988,366.947998,392.402008,386.480988,382.024994,357.878998,364.841003,370.845001,387.209015,371.117004,373.895996,356.781006,344.112,350.877991,353.174988,366.669006,375.197998,380.554993,357.839996,350.847992,352.920013,367.572998,376.901001,32222500,18931800,25233200,29850100,15273000,15151600,30930100,,,,,,,,-3.151714,1.427778,-5.968913,-1.953947,0.590575,4.151928,2.537728,5.488867,3.365907,6.637792,3.84683,3.971233,5.003189,5.597526,,,,,,,
2014-11-19,2014-11-25,63,373.895996,380.307007,357.878998,351.604004,353.174988,366.947998,376.885986,386.480988,382.024994,357.878998,364.841003,370.845001,387.209015,394.700989,373.895996,356.781006,344.112,350.877991,353.174988,366.669006,374.783997,380.554993,357.839996,350.847992,352.920013,367.572998,376.901001,375.347992,18931800,25233200,29850100,15273000,15151600,30930100,25442200,,,,,,,,1.427778,-5.968913,-1.953947,0.590575,4.151928,2.537728,-0.412047,3.365907,6.637792,3.84683,3.971233,5.003189,5.597526,5.28462,,,,,,,
2014-11-20,2014-11-26,64,380.307007,357.878998,351.604004,353.174988,366.947998,376.885986,376.019012,382.024994,357.878998,364.841003,370.845001,387.209015,394.700989,377.697998,356.781006,344.112,350.877991,353.174988,366.669006,374.783997,365.81601,357.839996,350.847992,352.920013,367.572998,376.901001,375.347992,368.369995,25233200,29850100,15273000,15151600,30930100,25442200,18601700,,,,,,,,-5.968913,-1.953947,0.590575,4.151928,2.537728,-0.412047,-1.859074,6.637792,3.84683,3.971233,5.003189,5.597526,5.28462,3.159944,,,,,,,
2014-11-21,2014-11-27,65,357.878998,351.604004,353.174988,366.947998,376.885986,376.019012,370.502014,357.878998,364.841003,370.845001,387.209015,394.700989,377.697998,373.992004,344.112,350.877991,353.174988,366.669006,374.783997,365.81601,368.282013,350.847992,352.920013,367.572998,376.901001,375.347992,368.369995,369.670013,29850100,15273000,15151600,30930100,25442200,18601700,8748030,,,,,,,,-1.953947,0.590575,4.151928,2.537728,-0.412047,-1.859074,0.352911,3.84683,3.971233,5.003189,5.597526,5.28462,3.159944,1.54115,,,,,,,
2014-11-22,2014-11-28,66,351.604004,353.174988,366.947998,376.885986,376.019012,370.502014,369.373993,364.841003,370.845001,387.209015,394.700989,377.697998,373.992004,382.838013,350.877991,353.174988,366.669006,374.783997,365.81601,368.282013,358.454987,352.920013,367.572998,376.901001,375.347992,368.369995,369.670013,376.446991,15273000,15151600,30930100,25442200,18601700,8748030,22946500,,,,,,,,0.590575,4.151928,2.537728,-0.412047,-1.859074,0.352911,1.833251,3.971233,5.003189,5.597526,5.28462,3.159944,1.54115,6.601176,,,,,,,
2014-11-23,2014-11-29,67,353.174988,366.947998,376.885986,376.019012,370.502014,369.373993,376.152008,370.845001,387.209015,394.700989,377.697998,373.992004,382.838013,387.601013,353.174988,366.669006,374.783997,365.81601,368.282013,358.454987,372.144989,367.572998,376.901001,375.347992,368.369995,369.670013,376.446991,375.490997,15151600,30930100,25442200,18601700,8748030,22946500,15375600,,,,,,,,4.151928,2.537728,-0.412047,-1.859074,0.352911,1.833251,-0.253952,5.003189,5.597526,5.28462,3.159944,1.54115,6.601176,4.108984,,,,,,,
2014-11-24,2014-11-30,68,366.947998,376.885986,376.019012,370.502014,369.373993,376.152008,375.51001,387.209015,394.700989,377.697998,373.992004,382.838013,387.601013,382.527008,366.669006,374.783997,365.81601,368.282013,358.454987,372.144989,373.30899,376.901001,375.347992,368.369995,369.670013,376.446991,375.490997,378.046997,30930100,25442200,18601700,8748030,22946500,15375600,9194440,,,,,,,,2.537728,-0.412047,-1.859074,0.352911,1.833251,-0.253952,0.680709,5.597526,5.28462,3.159944,1.54115,6.601176,4.108984,2.454799,,,,,,,
2014-11-25,2014-12-01,69,376.885986,376.019012,370.502014,369.373993,376.152008,375.51001,378.248993,394.700989,377.697998,373.992004,382.838013,387.601013,382.527008,383.661987,374.783997,365.81601,368.282013,358.454987,372.144989,373.30899,376.669006,375.347992,368.369995,369.670013,376.446991,375.490997,378.046997,379.244995,25442200,18601700,8748030,22946500,15375600,9194440,11763000,,,,,,,,-0.412047,-1.859074,0.352911,1.833251,-0.253952,0.680709,0.316891,5.28462,3.159944,1.54115,6.601176,4.108984,2.454799,1.848777,,,,,,,
2014-11-26,2014-12-02,70,376.019012,370.502014,369.373993,376.152008,375.51001,378.248993,379.25,377.697998,373.992004,382.838013,387.601013,382.527008,383.661987,384.037994,365.81601,368.282013,358.454987,372.144989,373.30899,376.669006,377.863007,368.369995,369.670013,376.446991,375.490997,378.046997,379.244995,381.315002,18601700,8748030,22946500,15375600,9194440,11763000,12364100,,,,,,,,-1.859074,0.352911,1.833251,-0.253952,0.680709,0.316891,0.545823,3.159944,1.54115,6.601176,4.108984,2.454799,1.848777,1.62821,,,,,,,
2014-11-27,2014-12-03,71,370.502014,369.373993,376.152008,375.51001,378.248993,379.25,381.721985,373.992004,382.838013,387.601013,382.527008,383.661987,384.037994,383.026001,368.282013,358.454987,372.144989,373.30899,376.669006,377.863007,374.346008,369.670013,376.446991,375.490997,378.046997,379.244995,381.315002,375.01001,8748030,22946500,15375600,9194440,11763000,12364100,13340100,,,,,,,,0.352911,1.833251,-0.253952,0.680709,0.316891,0.545823,-1.653487,1.54115,6.601176,4.108984,2.454799,1.848777,1.62821,2.273904,,,,,,,
2014-11-28,2014-12-04,72,369.373993,376.152008,375.51001,378.248993,379.25,381.721985,375.717987,382.838013,387.601013,382.527008,383.661987,384.037994,383.026001,378.654999,358.454987,372.144989,373.30899,376.669006,377.863007,374.346008,367.759003,376.446991,375.490997,378.046997,379.244995,381.315002,375.01001,369.604004,22946500,15375600,9194440,11763000,12364100,13340100,14529600,,,,,,,,1.833251,-0.253952,0.680709,0.316891,0.545823,-1.653487,-1.441563,6.601176,4.108984,2.454799,1.848777,1.62821,2.273904,2.900046,,,,,,,
2014-11-29,2014-12-05,73,376.152008,375.51001,378.248993,379.25,381.721985,375.717987,369.441986,387.601013,382.527008,383.661987,384.037994,383.026001,378.654999,379.191986,372.144989,373.30899,376.669006,377.863007,374.346008,367.759003,365.756012,375.490997,378.046997,379.244995,381.315002,375.01001,369.604004,376.854004,15375600,9194440,11763000,12364100,13340100,14529600,15181800,,,,,,,,-0.253952,0.680709,0.316891,0.545823,-1.653487,-1.441563,1.961559,4.108984,2.454799,1.848777,1.62821,2.273904,2.900046,3.636829,,,,,,,
2014-11-30,2014-12-06,74,375.51001,378.248993,379.25,381.721985,375.717987,369.441986,376.756989,382.527008,383.661987,384.037994,383.026001,378.654999,379.191986,378.447998,373.30899,376.669006,377.863007,374.346008,367.759003,365.756012,370.945007,378.046997,379.244995,381.315002,375.01001,369.604004,376.854004,374.785004,9194440,11763000,12364100,13340100,14529600,15181800,7009320,,,,,,,,0.680709,0.316891,0.545823,-1.653487,-1.441563,1.961559,-0.549019,2.454799,1.848777,1.62821,2.273904,2.900046,3.636829,1.991467,,,,,,,
2014-12-01,2014-12-07,75,378.248993,379.25,381.721985,375.717987,369.441986,376.756989,374.835999,383.661987,384.037994,383.026001,378.654999,379.191986,378.447998,376.291992,376.669006,377.863007,374.346008,367.759003,365.756012,370.945007,373.274994,379.244995,381.315002,375.01001,369.604004,376.854004,374.785004,375.095001,11763000,12364100,13340100,14529600,15181800,7009320,6491650,,,,,,,,0.316891,0.545823,-1.653487,-1.441563,1.961559,-0.549019,0.082713,1.848777,1.62821,2.273904,2.900046,3.636829,1.991467,0.804885,,,,,,,
2014-12-02,2014-12-08,76,379.25,381.721985,375.717987,369.441986,376.756989,374.835999,374.964996,384.037994,383.026001,378.654999,379.191986,378.447998,376.291992,376.028992,377.863007,374.346008,367.759003,365.756012,370.945007,373.274994,361.885986,381.315002,375.01001,369.604004,376.854004,374.785004,375.095001,361.908997,12364100,13340100,14529600,15181800,7009320,6491650,18898700,,,,,,,,0.545823,-1.653487,-1.441563,1.961559,-0.549019,0.082713,-3.515377,1.62821,2.273904,2.900046,3.636829,1.991467,0.804885,3.77182,,,,,,,
2014-12-03,2014-12-09,77,381.721985,375.717987,369.441986,376.756989,374.835999,374.964996,361.894989,383.026001,378.654999,379.191986,378.447998,376.291992,376.028992,363.066986,374.346008,367.759003,365.756012,370.945007,373.274994,361.885986,344.950989,375.01001,369.604004,376.854004,374.785004,375.095001,361.908997,352.218994,13340100,14529600,15181800,7009320,6491650,18898700,32915500,,,,,,,,-1.653487,-1.441563,1.961559,-0.549019,0.082713,-3.515377,-2.677469,2.273904,2.900046,3.636829,1.991467,0.804885,3.77182,5.005871,,,,,,,
2014-12-04,2014-12-10,78,375.717987,369.441986,376.756989,374.835999,374.964996,361.894989,352.204987,378.654999,379.191986,378.447998,376.291992,376.028992,363.066986,352.384003,367.759003,365.756012,370.945007,373.274994,361.885986,344.950989,346.36499,369.604004,376.854004,374.785004,375.095001,361.908997,352.218994,346.36499,14529600,15181800,7009320,6491650,18898700,32915500,16427700,,,,,,,,-1.441563,1.961559,-0.549019,0.082713,-3.515377,-2.677469,-1.662035,2.900046,3.636829,1.991467,0.804885,3.77182,5.005871,1.708952,,,,,,,
2014-12-05,2014-12-11,79,369.441986,376.756989,374.835999,374.964996,361.894989,352.204987,344.339996,379.191986,378.447998,376.291992,376.028992,363.066986,352.384003,361.356995,365.756012,370.945007,373.274994,361.885986,344.950989,346.36499,338.763,376.854004,374.785004,375.095001,361.908997,352.218994,346.36499,350.506012,15181800,7009320,6491650,18898700,32915500,16427700,32431300,,,,,,,,1.961559,-0.549019,0.082713,-3.515377,-2.677469,-1.662035,1.195566,3.636829,1.991467,0.804885,3.77182,5.005871,1.708952,6.561536,,,,,,,
2014-12-06,2014-12-12,80,376.756989,374.835999,374.964996,361.894989,352.204987,344.339996,350.833008,378.447998,376.291992,376.028992,363.066986,352.384003,361.356995,352.983002,370.945007,373.274994,361.885986,344.950989,346.36499,338.763,349.290985,374.785004,375.095001,361.908997,352.218994,346.36499,350.506012,352.541992,7009320,6491650,18898700,32915500,16427700,32431300,16989800,,,,,,,,-0.549019,0.082713,-3.515377,-2.677469,-1.662035,1.195566,0.580869,1.991467,0.804885,3.77182,5.005871,1.708952,6.561536,1.052357,,,,,,,
2014-12-07,2014-12-13,81,374.835999,374.964996,361.894989,352.204987,344.339996,350.833008,352.381012,376.291992,376.028992,363.066986,352.384003,361.356995,352.983002,352.381012,373.274994,361.885986,344.950989,346.36499,338.763,349.290985,346.588013,375.095001,361.908997,352.218994,346.36499,350.506012,352.541992,347.376007,6491650,18898700,32915500,16427700,32431300,16989800,11675900,,,,,,,,0.082713,-3.515377,-2.677469,-1.662035,1.195566,0.580869,-1.465353,0.804885,3.77182,5.005871,1.708952,6.561536,1.052357,1.643959,,,,,,,
2014-12-08,2014-12-14,82,374.964996,361.894989,352.204987,344.339996,350.833008,352.381012,346.72699,376.028992,363.066986,352.384003,361.356995,352.983002,352.381012,353.31601,361.885986,344.950989,346.36499,338.763,349.290985,346.588013,345.417999,361.908997,352.218994,346.36499,350.506012,352.541992,347.376007,351.631989,18898700,32915500,16427700,32431300,16989800,11675900,12415200,,,,,,,,-3.515377,-2.677469,-1.662035,1.195566,0.580869,-1.465353,1.22518,3.77182,5.005871,1.708952,6.561536,1.052357,1.643959,2.277876,,,,,,,
